modelo_equipamento,num_série_equipamento,Quant,des_nome_equipamento,des_categoria,num_potencia,des_potencia,Marca,Id_sala,Setor,num_andar,des_nome_generico_equipamento,idade_equipamento,observ,responsável pela contagem,,,,,,,,,,,,,,,,,
LÂMPADA TUBULAR,,4,LÂMPADA TUBULAR FLUORESCENTE,Iluminação,30,W,GENÉRICO,PPLAN512DCF-DICONT,PROPLAN,5,Lâmpadas,,,CONTAGEM JÚLIA,,,,,,,,,,,,,,,,,
D26,X5HYASC882,1,TELEFONE IP ATCOM D26,Informática,3,W,ATCOM,PPLAN512DCF-DICONT,PROPLAN,5,Ramal,,,CONTAGEM JÚLIA,,,,,,,,,,,,,,,,,
P2425Hc,7MYPM64 (SVC Tag),1,MONITOR DELL 24 POLEGADAS,Informática,15,W,DELL,PPLAN512DCF-DICONT,PROPLAN,5,Computador,,,CONTAGEM JÚLIA,,,,,,,,,,,,,,,,,
F19L,T88AM6N0X8A77N,1,MONITOR AOC 19 POLEGADAS,Informática,25,W,AOC,PPLAN512DCF-DICONT,PROPLAN,5,Computador,,,CONTAGEM JÚLIA,,,,,,,,,,,,,,,,,
Dell Pro Micro OCM1250,157GGD4,1,DESKTOP DELL PRO MICRO,Informática,65,W,DELL,PPLAN512DCF-DICONT,PROPLAN,5,Computador,,,CONTAGEM JÚLIA,,,,,,,,,,,,,,,,,
D173A (ThinkVision L173),VF30846,1,MONITOR LENOVO 17 POLEGADAS,Informática,24,W,LENOVO,PPLAN512DCF-DICONT,PROPLAN,5,Computador,,,CONTAGEM JÚLIA,,,,,,,,,,,,,,,,,
224E5Q,ZJ8A1446051535,3,MONITOR PHILIPS 21.5 POLEGADAS,Informática,19,W,PHILIPS,PPLAN512DCF-DICONT,PROPLAN,5,Computador,12,,CONTAGEM JÚLIA,,,,,,,,,,,,,,,,,
,,1,AR CONDICIONADO SPLIT INVERTER KOMECO,Climatização,9000,BTU,KOMECO,PPLAN512DCF-DICONT,PROPLAN,5,Ar Condicionado,,,CONTAGEM JÚLIA,,,,,,,,,,,,,,,,,
OptiPlex 7040,DRPNKF2,2,DESKTOP DELL OPTIPLEX 7040,Informática,240,W,DELL,PPLAN512DCF-DICONT,PROPLAN,5,Computador,,,CONTAGEM JÚLIA,,,,,,,,,,,,,,,,,
LÂMPADA TUBULAR,,8,LÂMPADA TUBULAR FLUORESCENTE,Iluminação,30,W,GENÉRICO,PPLAN510DCF-DF,PROPLAN,5,Lâmpadas,,,CONTAGEM JÚLIA,,,,,,,,,,,,,,,,,
CP30,S090057618X599A,1,CAFETEIRA ELÉTRICA BRITÂNIA CP30,Eletrodoméstico,800,W,BRITANIA,PPLAN510DCF-DF,PROPLAN,5,Cafeteira,7,,CONTAGEM JÚLIA,,,,,,,,,,,,,,,,,
Aqua Bivolt,,1,BEBEDOURO BRITÂNIA AQUA BIVOLT,Eletrodoméstico,65,W,BRITANIA,PPLAN510DCF-DF,PROPLAN,5,Outros,,,CONTAGEM JÚLIA,,,,,,,,,,,,,,,,,
CEL380,,1,CHALEIRA ELÉTRICA CADENCE,Eletrodoméstico,1000,W,CADENCE,PPLAN510DCF-DF,PROPLAN,5,Chaleira Elétrica,8,,CONTAGEM JÚLIA,,,,,,,,,,,,,,,,,
F19L,T88AM6N0X8A77N,4,MONITOR AOC 19 POLEGADAS,Informática,25,W,AOC,PPLAN510DCF-DF,PROPLAN,5,Computador,,,CONTAGEM JÚLIA,,,,,,,,,,,,,,,,,
224E5Q,ZJ8A1446051535,1,MONITOR PHILIPS 21.5 POLEGADAS,Informática,19,W,PHILIPS,PPLAN510DCF-DF,PROPLAN,5,Computador,,,CONTAGEM JÚLIA,,,,,,,,,,,,,,,,,
743B,MY17HQBQ803182P,1,MONITOR SAMSUNG 17 POLEGADAS,Informática,30,W,SAMSUNG,PPLAN510DCF-DF,PROPLAN,5,Computador,,,CONTAGEM JÚLIA,,,,,,,,,,,,,,,,,
W1942PEU,2041919,1,MONITOR ITAUTEC 19 POLEGADAS,Informática,21,W,ITAUTEC,PPLAN510DCF-DF,PROPLAN,5,Computador,14,,CONTAGEM JÚLIA,,,,,,,,,,,,,,,,,
L1942PT,,1,MONITOR LG 19 POLEGADAS,Informática,30,W,LG,PPLAN510DCF-DF,PROPLAN,5,Computador,17,,CONTAGEM JÚLIA,,,,,,,,,,,,,,,,,
P2425Hc,7MYPM64 (SVC Tag),1,MONITOR DELL 24 POLEGADAS,Informática,15,W,DELL,PPLAN510DCF-DF,PROPLAN,5,Computador,,,CONTAGEM JÚLIA,,,,,,,,,,,,,,,,,
LA2205wg,,1,MONITOR HP 22 POLEGADAS,Informática,22,W,HP,PPLAN510DCF-DF,PROPLAN,5,Computador,,,CONTAGEM JÚLIA,,,,,,,,,,,,,,,,,
OptiPlex 7040,DRPNKF2,4,DESKTOP DELL OPTIPLEX 7040,Informática,240,W,DELL,PPLAN510DCF-DF,PROPLAN,5,Computador,,,CONTAGEM JÚLIA,,,,,,,,,,,,,,,,,
Dell Pro Micro OCM1250,157GGD4,1,DESKTOP DELL PRO MICRO,Informática,65,W,DELL,PPLAN510DCF-DF,PROPLAN,5,Computador,,,CONTAGEM JÚLIA,,,,,,,,,,,,,,,,,
POSITIVO MASTER C4400 MINIPRO ROHS,5A421J20S,1,DESKTOP POSITIVO MASTER C4400 MINIPRO,Iluminação,65,W,POSITIVO,PPLAN510DCF-DF,PROPLAN,5,Computador,,,CONTAGEM JÚLIA,,,,,,,,,,,,,,,,,
D26,X5HYASC882,2,TELEFONE IP ATCOM D26,Informática,3,W,ATCOM,PPLAN510DCF-DF,PROPLAN,5,Ramal,,,CONTAGEM JÚLIA,,,,,,,,,,,,,,,,,
EcoTurbo,,1,AR CONDICIONADO SPLIT ELECTROLUX 9000 BTUS QUENTE/FRIO,Climatização,9000,BTU,ELECTROLUX,PPLAN510DCF-DF,PROPLAN,5,Ar Condicionado,,,CONTAGEM JÚLIA,,,,,,,,,,,,,,,,,
LÂMPADA TUBULAR,,8,LÂMPADA TUBULAR FLUORESCENTE,Iluminação,30,W,GENÉRICO,PPLAN CORREDORES,PROPLAN,5,Lâmpadas,,,CONTAGEM JÚLIA,,,,,,,,,,,,,,,,,
LÂMPADA TUBULAR,,8,LÂMPADA TUBULAR FLUORESCENTE,Iluminação,30,W,GENÉRICO,PROPLAN SALA 2 5 ANDAR,PROPLAN,5,Lâmpadas,,,CONTAGEM JÚLIA,,,,,,,,,,,,,,,,,
JP-640,,1,AR CONDICIONADO SPLIT AGRATTO,Climatização,9000,BTU,AGRATTO,PROPLAN SALA 2 5 ANDAR,PROPLAN,5,Ar Condicionado,,,CONTAGEM JÚLIA,,,,,,,,,,,,,,,,,
KV-S4065CL,,1,RÁDIO RELÓGIO COM PROJEÇÃO JWIN,Outros,5,W,JWIN,PROPLAN SALA 2 5 ANDAR,PROPLAN,5,Outros,,,CONTAGEM JÚLIA,,,,,,,,,,,,,,,,,
,,1,SCANNER DE DOCUMENTOS PANASONIC KV-S4065CL,Informática,55,W,PANASONIC,PROPLAN SALA 2 5 ANDAR,PROPLAN,5,Impressora,,,CONTAGEM JÚLIA,,,,,,,,,,,,,,,,,
Net 4+ 600VA,,1,NOBREAK SMS NET 4+,Informática,300,W,SMS,PROPLAN SALA 2 5 ANDAR,PROPLAN,5,Computador,,,CONTAGEM JÚLIA,,,,,,,,,,,,,,,,,
RE80,75000516,1,FRIGOBAR ELECTROLUX 79L,Eletrodoméstico,80,W,ELECTROLUX,PROPLAN SALA 2 5 ANDAR,PROPLAN,5,Frigobar,,,CONTAGEM JÚLIA,,,,,,,,,,,,,,,,,
W1942PEU,10453619,2,Monitor LCD Positivo,Informática,26,W,POSITIVO,PROPLAN SALA 2 5 ANDAR,PROPLAN,5,Computador,,,CONTAGEM JÚLIA,,,,,,,,,,,,,,,,,
F19L,T88AM6N0X8A77N,1,MONITOR AOC 19 POLEGADAS,Informática,25,W,AOC,PROPLAN SALA 2 5 ANDAR,PROPLAN,5,Computador,,,CONTAGEM JÚLIA,,,,,,,,,,,,,,,,,
P2425Hc,7MYPM64 (SVC Tag),1,MONITOR DELL 24 POLEGADAS,Informática,15,W,DELL,PROPLAN SALA 2 5 ANDAR,PROPLAN,5,Computador,,,CONTAGEM JÚLIA,,,,,,,,,,,,,,,,,
Dell Pro Micro OCM1250,157GGD4,1,DESKTOP DELL PRO MICRO,Informática,65,W,DELL,PROPLAN SALA 2 5 ANDAR,PROPLAN,5,Computador,,,CONTAGEM JÚLIA,,,,,,,,,,,,,,,,,
M75q Gen 2,PE0A058A,1,DESKTOP LENOVO THINKCENTRE M75Q (MINI PC),Informática,65,W,LENOVO,PROPLAN SALA 2 5 ANDAR,PROPLAN,5,Computador,,,CONTAGEM JÚLIA,,,,,,,,,,,,,,,,,
DC3 - BAAA/1B,T2610510XE,2,BASE CARREGADORA PARA TELEFONE SEM FIO AASTRA,Informática,3,W,AASTRA,PROPLAN SALA 2 5 ANDAR,PROPLAN,5,Outros,,,CONTAGEM JÚLIA,,,,,,,,,,,,,,,,,
224E5QHAB/57,,3,MONITOR PHILIPS LCD 23 POLEGADAS 224E5Q,Informática,45.6,W,PHILCO,DADESP,PROPLAN,5,Computador,11 anos,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
P2319Hc,,4,MONITOR DELL 23 POLEGADAS P2319Hc,Informática,16,W,DELL,DADESP,PROPLAN,5,Computador,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
P2425Hc,,1,MONITOR DELL 23 POLEGADAS P2425Hc,Informática,16,W,DELL,DADESP,PROPLAN,5,Computador,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
D173A,,1,MONITOR LENOVO LCD 17 POLEGADAS D173A,Informática,16,W,LENOVO,DADESP,PROPLAN,5,Computador,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
F19L,,6,MONITOR AOC F19L,Informática,28,W,AOC,DADESP,PROPLAN,5,Computador,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
712Sa,TDT1780PSA,1,MONITOR AOC LCD 17 POLEGADAS 712Sa,Informática,37,W,AOC,DADESP,PROPLAN,5,Computador,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
THINKCENTRE M700 TINY,,1,CPU LENOVO THINKCENTRE M700 TINY,Informática,65,W,LENOVO,DADESP,PROPLAN,5,Computador,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
D19U,,1,CPU DELL D19U,Informática,90,W,DELL,DADESP,PROPLAN,5,Computador,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
D11S,,6,CPU DELL D11S,Informática,180,W,DELL,DADESP,PROPLAN,5,Computador,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
,,1,AR CONDICIONADO KOMECO 9000 BTUS,Climatização,9000,BTU,KOMECO,DADESP,PROPLAN,5,Ar Condicionado,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
,,1,AR CONDICIONADO MIDEA 9000 BTUS ,Climatização,9000,BTU,MIDEA,DADESP,PROPLAN,5,Ar Condicionado,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
42VFQA18M5,,1,AR CONDICIONADO MIDEA 18000 BTUS,Climatização,18000,BTU,MIDEA,DADESP,PROPLAN,5,Ar Condicionado,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
CAF300,PO#61366-96,1,CAFETEIRA ELÉTRICA CADENCE ,Eletrodoméstico,600,W,CADENCE,DADESP,PROPLAN,5,Cafeteira,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
,,1,CAFETEIRA BRITÂNIA 30 TEMP,Eletrodoméstico,800,W,BRITÂNIA,DADESP,PROPLAN,5,Cafeteira,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
D26,,3,TELEFONE ATCOM D26,Outros,3,W,ATCOM,DADESP,PROPLAN,5,Ramal,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
,,24,LÂMPADA TUBULAR FLUORESCENTE,Iluminação,30,W,GENÉRICO,DADESP,PROPLAN,5,Lâmpadas,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
,,1,AR CONDICIONADO HITACHI 9000 BTUS,Climatização,9000,BTU,HITACHI,SALA DE REUNIÕES,PROPLAN,5,Ar Condicionado,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
19EB13PW,3043PXV12162,2,MONITOR LG FLATRON 19EB13PW,Informática,18,W,LG,SALA DE REUNIÕES,PROPLAN,5,Computador,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
HP COMPAQ LA2205wg,,2,MONITOR HP COMPAQ LA2205wg,Informática,35,W,HP,SALA DE REUNIÕES,PROPLAN,5,Computador,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
P2317H,,1,MONITOR DELL 23 POLEGAS P2317H,Informática,14.8,W,DELL,SALA DE REUNIÕES,PROPLAN,5,Computador,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
W1942PEU,10554603,1,MONITOR POSITIVO W1942PEU,Informática,35,W,POSITIVO,SALA DE REUNIÕES,PROPLAN,5,Computador,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
COMPAQ 8200 ELITE SFF,,1,CPU HP COMPAQ 8200 ELITE SMALL FORM FACTOR,Informática,240,W,HP,SALA DE REUNIÕES,PROPLAN,5,Computador,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
OPTIPLEX 7010,,1,CPU DELL OPTIPLEX 7010,Informática,350,W,DELL,SALA DE REUNIÕES,PROPLAN,5,Computador,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
OPTIPLEX 5040,,2,CPU DELL OPTIPLEX 5040,Informática,180,W,DELL,SALA DE REUNIÕES,PROPLAN,5,Computador,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
,,4,LÂMPADA TUBULAR FLUORESCENTE,Iluminação,30,W,GENÉRICO,SALA DE REUNIÕES,PROPLAN,5,Lâmpadas,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
P2317H,,3,MONITOR DELL 23 POLEGAS P2317H,Informática,14.8,W,DELL,DCF,PROPLAN,5,Computador,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
F19L,,1,MONITOR AOC F19L,Informática,28,W,AOC,DCF,PROPLAN,5,Computador,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
224ESQ,,1,MONITOR PHILCO LCD 224ESQ,Informática,40,W,PHILCO,DCF,PROPLAN,5,Computador,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
OPTIPLEX 5040,,3,CPU DELL OPTIPLEX 5040,Informática,180,W,DELL,DCF,PROPLAN,5,Computador,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
,,1,AR CONDICIONADO DAIKIN,Climatização,9000,BTU,DAIKIN,DCF,PROPLAN,5,Ar Condicionado,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
VF40,,1,VENTILADOR DE MESA ARNO,Climatização,126,W,ARNO,DCF,PROPLAN,5,Ventilador,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
,,4,LÂMPADA TUBULAR FLUORESCENTE,Iluminação,30,W,GENÉRICO,DCF,PROPLAN,5,Lâmpadas,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
,,2,LÂMPADA TUBULAR FLUORESCENTE,Iluminação,30,W,GENÉRICO,DAGER - RECEPÇÃO,PROPLAN,5,Lâmpadas,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
9415-AB8,VZ16850,1,MONITOR LENOVO LCD 15 POLEGADAS,Informática,30,W,LENOVO,DAGER - RECEPÇÃO,PROPLAN,5,Computador,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
HP COMPAQ 6005 PRO MICROTOWER,BRG105FH7C,1,CPU HP COMPAQ 6005 PRO MICROTOWER,Informática,320,W,HP,DAGER - RECEPÇÃO,PROPLAN,5,Computador,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
E242 ,CN461505N1,1,MONITOR HP ELITEDISPLAY E242 ,Informática,38,W,HP,DAGER,PROPLAN,5,Computador,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
24BL550J-B,106S06764,1,MONITOR POSITIVO 24 POLEGADAS ,Informática,16,W,POSITIVO,DAGER,PROPLAN,5,Computador,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
P2317H,,1,MONITOR DELL 23 POLEGADAS P2317H,Informática,14.8,W,DELL,DAGER,PROPLAN,5,Computador,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
AR2238AFJW,,1,MONITOR PROVIEW AR2238AFJW,Informática,50,W,PROVIEW,DAGER,PROPLAN,5,Computador,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
OPTIPLEX 5040,,1,CPU DELL OPTIPLEX 5040,Informática,180,W,DELL,DAGER,PROPLAN,5,Computador,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
THINKCENTRE M75s Gen 2,,2,CPU LENOVO THINKCENTRE M75s Gen 2,Informática,180,W,LENOVO,DAGER,PROPLAN,5,Computador,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
PMS35N,JJ019489X240C,1,MICROONDAS PHILCO 31L PMS35N,Eletrodoméstico,1400,W,PHILCO,DAGER,PROPLAN,5,Microondas,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
,3100189931XB67A,1,CAFETEIRA PHILCO PH30 TEMP,Eletrodoméstico,800,W,PHILCO,DAGER,PROPLAN,5,Cafeteira,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
CRC08ABANA,JM8324938,1,FRIGOBAR CONSUL 80 LITROS,Eletrodoméstico,70,W,CONSUL,DAGER,PROPLAN,5,Frigobar,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
,,1,AR CONDICIONADO ELETROLUX,Climatização,12000,BTU,ELETROLUX,DAGER,PROPLAN,5,Ar Condicionado,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
 7433 IP,,1,TELEFONE AASTRA 7433 IP,Outros,3,W,AASTRA,DAGER,PROPLAN,5,Ramal,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
,,4,LÂMPADA TUBULAR FLUORESCENTE,Iluminação,30,W,GENÉRICO,DAGER,PROPLAN,5,Lâmpadas,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
,,23,LÂMPADA TUBULAR FLUORESCENTE,Iluminação,30,W,GENÉRICO,AREA COMUM 5º ANDAR,ÁREA COMUM,5,Lâmpadas,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
,,1,LUMINÁRIA DE EMERGÊNCIA LED 960 LUMENS SEGURIMAX,Iluminação,4,W,SEGURIMAX,AREA COMUM 5º ANDAR,ÁREA COMUM,5,Lâmpada,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
P3225-LV MK II,,2,CÂMERA AXIS P3225-LV MK II,Outros,10.2,W,AXIS,AREA COMUM 5º ANDAR,ÁREA COMUM,5,Aparelho de Segurança,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
,,4,SENSOR DE PRESENÇA 360º DE SOBREPOR,Iluminação,1.2,W,GENÉRICO,AREA COMUM 5º ANDAR,ÁREA COMUM,5,Sensor de presença,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
,,14,LÂMPADA TUBULAR FLUORESCENTE,Iluminação,30,W,GENÉRICO,AREA COMUM 4 ANDAR,ÁREA COMUM,4,Lâmpadas,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
,,2,LUMINÁRIA DE EMERGÊNCIA LED 960 LUMENS SEGURIMAX,Iluminação,4,W,SEGURIMAX,AREA COMUM 4 ANDAR,ÁREA COMUM,4,Lâmpada,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
P3225-LV MK II,,2,CÂMERA AXIS P3225-LV MK II,Outros,10.2,W,AXIS,AREA COMUM 4 ANDAR,ÁREA COMUM,4,Aparelho de Segurança,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
,,3,SENSOR DE PRESENÇA 360º DE SOBREPOR,Iluminação,1.2,W,GENÉRICO,AREA COMUM 4 ANDAR,ÁREA COMUM,4,Sensor de presença,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
,,10,LÂMPADA TUBULAR FLUORESCENTE,Iluminação,30,W,GENÉRICO,Recepção PROGESP,PROGESP,4,Lâmpadas,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
HP Compaq 8200,,2,CPU HP COMPAQ 8200 ELITE SFF,Informática,240,W,HP,Recepção PROGESP,PROGESP,4,Computador,13 anos,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
M58e,,1,CPU LENOVO M58e SFF,Informática,280,W,LENOVO,Recepção PROGESP,PROGESP,4,Computador,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
D173A,,2,MONITOR LCD LENOVO D173A 17 POLEGADAS,Informática,20,W,LENOVO,Recepção PROGESP,PROGESP,4,Computador,15 anos,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
L1710,,1,MONITOR HP L1710 17 POLEGADAS,Informática,30,W,HP,Recepção PROGESP,PROGESP,4,Computador,17 anos,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
E52645,BRBST330V8,1,IMPRESSORA HP LASER JET MANAGED MFP E52645,Informática,780,W,HP,Recepção PROGESP,PROGESP,4,Impressora,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
42MLCB12MS,,1,AR CONDICIONADO MIDEA 12000 BTUs,Climatização,12000,BTU,MIDEA,Recepção PROGESP,PROGESP,4,Ar Condicionado,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
7444IP,,2,TELEFONE AASTRA 7444 IP,Outros,2.9,W,AASTRA,Recepção PROGESP,PROGESP,4,Ramal,15 anos,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
M3007-PV,,1,CAMERA DE SEGURANÇA AXIS M3007-PV,Outros,3.6,W,AXIS,Recepção PROGESP,PROGESP,4,Aparelho de Segurança,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
,,4,LÂMPADA TUBULAR FLUORESCENTE,Iluminação,30,W,GENÉRICO,Sala de atendimento,PROGESP,4,Lâmpadas,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
42MLCB12MS,,1,AR CONDICIONADO MIDEA 12000 BTUs,Climatização,12000,BTU,MIDEA,Sala de atendimento,PROGESP,4,Ar Condicionado,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
,,4,LÂMPADA TUBULAR FLUORESCENTE,Iluminação,30,W,GENÉRICO,DAP,PROGESP,4,Lâmpadas,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
M700 TINY,,1,CPU LENOVO THINKCENTRE M700 TINY,Informática,65,W,LENOVO,DAP,PROGESP,4,Computador,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
S22e-18,,1,MONITOR LENOVO THINKVISION S22e-18,Informática,18,W,LENOVO,DAP,PROGESP,4,Computador,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
242V8A/57,,1,MONITOR PHILIPS 242V8A/57 24 POLEGADAS,Informática,13.6,W,PHILLIPS,DAP,PROGESP,4,Computador,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
MG15,10809,1,AQUECEDOR ELÉTRICO A ÓLEO MAGNUM DELONGHI MG15,Informática,1500,W,DELONGHI,DAP,PROGESP,4,Aquecedor,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
,,1,AR CONDICIONADO MIDEA 12000 BTUs,Climatização,12000,BTU,MIDEA,DAP,PROGESP,4,Ar Condicionado,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
,,28,LÂMPADA TUBULAR FLUORESCENTE,Iluminação,30,W,GENÉRICO,DCR,PROGESP,4,Lâmpadas,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
ELITEDESK 800 G1,,8,CPU HP ELITEDESK 800 G1 SFF,Informática,230,W,HP,DCR,PROGESP,4,Computador,12 anos,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
DC5A-S,,1,CPU DATEN DC5A-S,Informática,65,W,DATEN,DCR,PROGESP,4,Computador,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
C6200,,1,POSITIVO MASTER C6200 MINIPRO,Informática,65,W,POSITIVO,DCR,PROGESP,4,Computador,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
OPTIPLEX 5050,,3,CPU DELL OPTIPLEX 5050 SFF,Informática,180,W,DELL,DCR,PROGESP,4,Computador,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
DM270,,2,MONITOR DATEN DM270,Informática,27,W,DATEN,DCR,PROGESP,4,Computador,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
P2217Hc,,2,MONITOR DELL P2217Hc 21.5 POLEGADAS,Informática,17,W,DELL,DCR,PROGESP,4,Computador,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
D173A,,5,MONITOR LCD LENOVO D173A 17 POLEGADAS,Informática,20,W,LENOVO,DCR,PROGESP,4,Computador,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
,,2,MONITOR HP ,Informática,30,W,HP,DCR,PROGESP,4,Computador,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
,,4,MONITOR AOC F19L,Informática,37,W,AOC,DCR,PROGESP,4,Computador,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
242V8A/57,,2,MONITOR PHILIPS 242V8A/57 24 POLEGADAS,Informática,13.6,W,PHILLIPS,DCR,PROGESP,4,Computador,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
CRC12ABBNA,JH9668422,1,FRIGOBAR CONSUL 120L,Eletrodoméstico,90,W,CONSUL,DCR,PROGESP,4,Frigobar,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
A5C,,1,FRAGMENTADORA SECRETA 15C,Outros,374,W,SECRETA,DCR,PROGESP,4,Triturador,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
i2820,,1,KODAK i2820 SCANNER,Outros,32,W,KODAK,DCR,PROGESP,4,Scanner,11 ANOS,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
i1150,,1,KODAK i1150 SCANNER,Outros,18,W,KODAK,DCR,PROGESP,4,Scanner,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
CEL810,,1,CHALEIRA ELÉTRICA CADENCE 1200W - cel810,Eletrodoméstico,1200,W,CADENCE,DCR,PROGESP,4,Chaleira Elétrica,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
,,1,AR CONDICIONADO GREE 32000 BTUs,Climatização,32000,BTU,GREE,DCR,PROGESP,4,Ar Condicionado,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
D26,,1,TELEFONE ATCOM D26,Outros,3,W,ATCON,DCR,PROGESP,4,Ramal,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
tip200,,2,TELEFONE INTELBRAS TIP200,Outros,2.6,W,INTELBRAS,DCR,PROGESP,4,Ramal,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
7433ip,,2,TELEFONE AASTRA 7433 IP,Outros,2.9,W,AASTRA,DCR,PROGESP,4,Ramal,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
